,date,Temperature,Humidity,Light,CO2
2205,06-02-2015 06:35,20.29,18.65,0,438
2206,06-02-2015 06:36,20.29,18.7,0,439
2207,06-02-2015 06:36,20.29,18.7,0,433
2208,06-02-2015 06:38,20.29,18.65,0,433.5
2209,06-02-2015 06:39,20.29,18.6,0,431
2210,06-02-2015 06:40,20.32333333,18.56666667,0,432.6666667
2211,06-02-2015 06:40,20.39,18.6,0,434
2212,06-02-2015 06:42,20.39,18.6,0,434
2213,06-02-2015 06:42,20.39,18.6,0,436.5
2214,06-02-2015 06:43,20.39,18.6,0,432.6666667
2215,06-02-2015 06:45,20.39,18.6,0,429.75
2216,06-02-2015 06:46,20.39,18.5,0,428.5
2217,06-02-2015 06:47,20.39,18.6,0,434
2218,06-02-2015 06:48,20.29,18.6,0,435.5
2219,06-02-2015 06:49,20.29,18.39,0,432
2220,06-02-2015 06:49,20.245,18.6,0,433
2221,06-02-2015 06:51,20.29,18.7,0,434
2222,06-02-2015 06:52,20.29,18.65,0,433.5
2223,06-02-2015 06:53,20.2,18.6,0,432
2224,06-02-2015 06:53,20.2,18.6,0,431
2225,06-02-2015 06:55,20.2,18.6,0,435
2226,06-02-2015 06:55,20.2,18.6,0,438
2227,06-02-2015 06:56,20.2,18.6,0,432
2228,06-02-2015 06:58,20.1,18.6,0,430
2229,06-02-2015 06:59,20.2,18.6,0,428.5
2230,06-02-2015 07:00,20.2,18.6,0,432.6666667
2231,06-02-2015 07:01,20.2,18.6,0,432
2232,06-02-2015 07:01,20.2,18.6,0,430
2233,06-02-2015 07:02,20.2,18.6,0,431.3333333
2234,06-02-2015 07:04,20.2,18.6,0,432.6666667
2235,06-02-2015 07:05,20.2,18.6,0,434
2236,06-02-2015 07:06,20.2,18.6,0,429
2237,06-02-2015 07:07,20.2,18.6,0,429
2238,06-02-2015 07:08,20.2,18.6,0,433
2239,06-02-2015 07:08,20.2,18.6,0,436
2240,06-02-2015 07:09,20.2,18.6,0,440
2241,06-02-2015 07:11,20.2,18.6,0,436
2242,06-02-2015 07:12,20.2,18.6,0,435
2243,06-02-2015 07:13,20.2,18.56666667,0,430
2244,06-02-2015 07:14,20.2,18.6,0,425.5
2245,06-02-2015 07:14,20.2,18.6,0,432
2246,06-02-2015 07:15,20.245,18.6,0,439.5
2247,06-02-2015 07:17,20.29,18.6,0,434
2248,06-02-2015 07:18,20.29,18.5,0,442
2249,06-02-2015 07:19,20.29,18.5,0,439
2250,06-02-2015 07:20,20.29,18.56666667,0,436.6666667
2251,06-02-2015 07:21,20.29,18.5,0,439
2252,06-02-2015 07:21,20.29,18.5,0,436
2253,06-02-2015 07:23,20.29,18.5,0,435
2254,06-02-2015 07:24,20.29,18.55,0,439
2255,06-02-2015 07:25,20.29,18.5,0,433
2256,06-02-2015 07:25,20.29,18.5,0,435
2257,06-02-2015 07:27,20.29,18.5,0,436
2258,06-02-2015 07:27,20.245,18.5,0,438
2259,06-02-2015 07:28,20.245,18.55,0,439
2260,06-02-2015 07:30,20.2,18.5,0,436.5
2261,06-02-2015 07:31,20.2,18.5,0,432.6666667
2262,06-02-2015 07:32,20.2,18.5,0,427.5
2263,06-02-2015 07:33,20.2,18.5,0,427
2264,06-02-2015 07:34,20.245,18.55,0,432
2265,06-02-2015 07:34,20.245,18.55,0,438
2266,06-02-2015 07:36,20.2,18.5,0,436
2267,06-02-2015 07:37,20.2,18.5,0,434
2268,06-02-2015 07:38,20.2,18.6,0,435
2269,06-02-2015 07:38,20.2,18.6,0,435
2270,06-02-2015 07:40,20.2,18.6,260.3333333,434
2271,06-02-2015 07:40,20.2,18.6,401.3333333,439
2272,06-02-2015 07:41,20.175,18.6,433,437.5
2273,06-02-2015 07:43,20.175,18.675,422.5,440.75
2274,06-02-2015 07:44,20.2,18.7,419,442
2275,06-02-2015 07:45,20.175,18.7,419,448.5
2276,06-02-2015 07:46,20.1,18.745,419,451
2277,06-02-2015 07:46,20.15,18.7,419,457.25
2278,06-02-2015 07:47,20.13333333,18.7,409,458.6666667
2279,06-02-2015 07:49,20.175,18.7225,411,456
2280,06-02-2015 07:50,20.125,18.865,411,458
2281,06-02-2015 07:51,20.15,18.89,411,460
2282,06-02-2015 07:52,20.2,18.89,411,459.75
2283,06-02-2015 07:53,20.2,19.05,411,464
2284,06-02-2015 07:53,20.2225,19.05,407.5,463.5
2285,06-02-2015 07:54,20.2675,19.2175,400,470.25
2286,06-02-2015 07:56,20.29,19.2225,400,483.5
2287,06-02-2015 07:57,20.315,19.245,413,488.6666667
2288,06-02-2015 07:58,20.39,19.22,412.2,496.25
2289,06-02-2015 07:59,20.39,19.26,409,496.25
2290,06-02-2015 07:59,20.4175,19.29,411,497
2291,06-02-2015 08:00,20.42666667,19.16333333,413,504
2292,06-02-2015 08:02,20.4725,19.0975,411,503.25
2293,06-02-2015 08:03,20.525,19.315,411,509.25
2294,06-02-2015 08:04,20.5,19.2425,405,515
2295,06-02-2015 08:05,20.56666667,19.2,409,515.3333333
2296,06-02-2015 08:06,20.625,19.4175,405,524.5
2297,06-02-2015 08:06,20.65,19.4725,408.5,531
2298,06-02-2015 08:08,20.7,19.5,418.3333333,530.3333333
2299,06-02-2015 08:09,20.7,19.5,419,533.6666667
2300,06-02-2015 08:10,20.7,19.575,419,535.75
2301,06-02-2015 08:10,20.7225,19.6,419,546.25
2302,06-02-2015 08:12,20.7,19.53333333,419,547
2303,06-02-2015 08:12,20.79,19.4725,419,546.25
2304,06-02-2015 08:13,20.79,19.5,419,551.25
2305,06-02-2015 08:15,20.79,19.53333333,419,560
2306,06-02-2015 08:16,20.79,19.525,419,564
2307,06-02-2015 08:17,20.815,19.625,419,568.75
2308,06-02-2015 08:18,20.79,19.63333333,419,572
2309,06-02-2015 08:19,20.84,19.65,419,573
2310,06-02-2015 08:19,20.89,19.72,419,575.25
2311,06-02-2015 08:21,20.865,19.65,419,579.5
2312,06-02-2015 08:22,20.89,19.6,426,583.5
2313,06-02-2015 08:23,20.89,19.63333333,423.6666667,585.3333333
2314,06-02-2015 08:23,20.89,19.7,426,587.5
2315,06-02-2015 08:25,20.89,19.65,422.5,591.5
2316,06-02-2015 08:25,20.89,19.7,426,594
2317,06-02-2015 08:26,20.89,19.625,419,597.5
2318,06-02-2015 08:28,20.89,19.63333333,428.3333333,595.3333333
2319,06-02-2015 08:29,20.865,19.675,429.5,590.75
2320,06-02-2015 08:30,20.865,19.7425,429.5,589.75
2321,06-02-2015 08:31,20.82333333,19.66666667,433,591
2322,06-02-2015 08:31,20.84,19.695,433,589.5
2323,06-02-2015 08:32,20.89,19.7225,433,595.75
2324,06-02-2015 08:34,20.865,19.7225,433,596.75
2325,06-02-2015 08:35,20.85666667,19.76,433,598.6666667
2326,06-02-2015 08:36,20.865,19.7675,433,605.5
2327,06-02-2015 08:37,20.84,19.745,433,609
2328,06-02-2015 08:38,20.84,19.745,433,614
2329,06-02-2015 08:38,20.84,19.745,433,614.75
2330,06-02-2015 08:39,20.89,19.79,433,621
2331,06-02-2015 08:41,20.865,19.7675,433,620.25
2332,06-02-2015 08:42,20.865,19.7675,433,617.5
2333,06-02-2015 08:43,20.865,19.7675,433,621.25
2334,06-02-2015 08:44,20.89,19.79,433,616.6666667
2335,06-02-2015 08:44,20.865,19.7675,433,620
2336,06-02-2015 08:45,20.85666667,19.76,433,628.3333333
2337,06-02-2015 08:47,20.84,19.7675,433,635.25
2338,06-02-2015 08:48,20.865,19.7675,433,636.5
2339,06-02-2015 08:49,20.89,19.79,433,635.5
2340,06-02-2015 08:50,20.89,19.79,433,635.75
2341,06-02-2015 08:51,20.865,19.7675,433,637.5
2342,06-02-2015 08:51,20.84,19.745,433,629.75
2343,06-02-2015 08:53,20.865,19.7675,433,637.25
2344,06-02-2015 08:54,20.89,19.79,433,647.3333333
2345,06-02-2015 08:55,20.865,19.7675,433,646
2346,06-02-2015 08:55,20.82333333,19.73,433,642.6666667
2347,06-02-2015 08:57,20.85666667,19.79333333,433,648
2348,06-02-2015 08:57,20.89,19.79,433,655
2349,06-02-2015 08:58,20.9175,19.79,433,650.5
2350,06-02-2015 09:00,20.92666667,19.79,433,643.6666667
2351,06-02-2015 09:01,20.9175,19.79,433,642
2352,06-02-2015 09:02,20.96333333,19.79,433,639.3333333
2353,06-02-2015 09:03,20.89,19.79,436.5,648
2354,06-02-2015 09:04,20.89,19.815,426,649
2355,06-02-2015 09:04,20.89,19.79,433,654
2356,06-02-2015 09:06,20.89,19.92666667,433,660
2357,06-02-2015 09:07,20.89,20.13333333,442.3333333,677.3333333
2358,06-02-2015 09:08,20.89,20.354,435.8,698.2
2359,06-02-2015 09:08,20.89,20.4725,447,709.25
2360,06-02-2015 09:10,20.92666667,20.39,442.3333333,712
2361,06-02-2015 09:10,20.945,20.5,443.5,710
2362,06-02-2015 09:11,20.945,20.445,447,708
2363,06-02-2015 09:13,20.945,20.55,447,707.5
2364,06-02-2015 09:14,20.945,20.6975,447,725.75
2365,06-02-2015 09:15,20.9725,20.7675,438,733.25
2366,06-02-2015 09:16,21,20.79,441,735.3333333
2367,06-02-2015 09:16,21,20.815,438,740.75
2368,06-02-2015 09:17,21,20.865,438,744.25
2369,06-02-2015 09:19,21,20.79,438,757
2370,06-02-2015 09:20,21,20.79,440,759
2371,06-02-2015 09:21,21,20.815,437.25,752.25
2372,06-02-2015 09:22,21,20.865,438,754.5
2373,06-02-2015 09:23,21.025,20.945,440.25,758.5
2374,06-02-2015 09:23,21.05,21,436.5,764
2375,06-02-2015 09:24,21.05,21.05,441,765.25
2376,06-02-2015 09:26,21.1,21.15,436.5,769.75
2377,06-02-2015 09:27,21.1,21.245,444,780.25
2378,06-02-2015 09:28,21.1,21.29,444,786
2379,06-02-2015 09:29,21.1,21.2225,444,783.25
2380,06-02-2015 09:29,21.1,21.2675,444,787
2381,06-02-2015 09:30,21.1,21.2,444,787.6666667
2382,06-02-2015 09:32,21.1,21.2,448,786.75
2383,06-02-2015 09:33,21.1,21.2,444,782.5
2384,06-02-2015 09:34,21.1,21.1,454.75,779.75
2385,06-02-2015 09:35,21.1,21.05,454.75,777.5
2386,06-02-2015 09:36,21.1,21.1,460,779.3333333
2387,06-02-2015 09:36,21.175,21.075,449.5,782.75
2388,06-02-2015 09:38,21.15,21.05,449.5,787.5
2389,06-02-2015 09:39,21.2,21.075,454.75,777
2390,06-02-2015 09:40,21.2,21.06666667,449.3333333,789.6666667
2391,06-02-2015 09:40,21.175,21.075,460,805.25
2392,06-02-2015 09:42,21.2,20.9975,456,801.25
2393,06-02-2015 09:42,21.2,21,460,796
2394,06-02-2015 09:43,21.2225,21.025,449.5,793.25
2395,06-02-2015 09:45,21.29,20.96333333,453,788.3333333
2396,06-02-2015 09:46,21.2675,21,460,794.5
2397,06-02-2015 09:47,21.29,21,460,797.5
2398,06-02-2015 09:48,21.32333333,21.03333333,460,810
2399,06-02-2015 09:49,21.29,21,450.75,812.5
2400,06-02-2015 09:49,21.29,21.03333333,454.6666667,813.6666667
2401,06-02-2015 09:51,21.315,20.9725,444,809.25
2402,06-02-2015 09:52,21.29,21,444,812.3333333
2403,06-02-2015 09:53,21.29,21.03333333,454.6666667,807.6666667
2404,06-02-2015 09:53,21.315,21,460,810.5
2405,06-02-2015 09:55,21.34,21,452,811.5
2406,06-02-2015 09:55,21.325,20.978,456,808
2407,06-02-2015 09:56,21.31,20.956,460,804.5
2408,06-02-2015 09:58,21.32333333,20.86,460,797.3333333
2409,06-02-2015 09:59,21.35666667,20.92666667,460,796.3333333
2410,06-02-2015 10:00,21.39,20.865,449.5,798.5
2411,06-02-2015 10:01,21.39,20.79,460,796
2412,06-02-2015 10:01,21.34,20.995,449.5,801.25
2413,06-02-2015 10:02,21.34,21.1,449.5,811
2414,06-02-2015 10:04,21.29,21.245,460,821.5
2415,06-02-2015 10:05,21.34,21.2675,455.5,830.25
2416,06-02-2015 10:06,21.29,21.29,457,835
2417,06-02-2015 10:07,21.34,21.2,449.5,831
2418,06-02-2015 10:08,21.315,21.29,454.75,834.75
2419,06-02-2015 10:08,21.29,21.29,460,837
2420,06-02-2015 10:09,21.315,21.29,460,841
2421,06-02-2015 10:11,21.315,21.2675,460,844.5
2422,06-02-2015 10:12,21.39,21.34,460,847
2423,06-02-2015 10:13,21.39,21.2675,454.75,842.5
2424,06-02-2015 10:14,21.39,21.2,453,841
2425,06-02-2015 10:14,21.39,21.2475,449.5,839.5
2426,06-02-2015 10:15,21.365,21.3175,454.75,844.5
2427,06-02-2015 10:17,21.39,21.2,457,847
2428,06-02-2015 10:18,21.39,21.2675,454,847.75
2429,06-02-2015 10:19,21.32333333,21.23,464,843.3333333
2430,06-02-2015 10:20,21.365,21.315,461.5,847.25
2431,06-02-2015 10:21,21.39,21.34,449.5,848.5
2432,06-02-2015 10:21,21.34,21.445,449.5,848.5
2433,06-02-2015 10:23,21.39,21.39,454,854.25
2434,06-02-2015 10:24,21.34,21.1475,455.5,848.25
2435,06-02-2015 10:25,21.35666667,21.2,468,844.3333333
2436,06-02-2015 10:25,21.29,21.2,454,836.5
2437,06-02-2015 10:27,21.32333333,21.2,454,838
2438,06-02-2015 10:27,21.315,21.125,469,841.5
2439,06-02-2015 10:28,21.34,21,469,832
2440,06-02-2015 10:30,21.315,20.865,469,825
2441,06-02-2015 10:31,21.315,20.9175,465.25,824
2442,06-02-2015 10:32,21.29,21.175,475.25,826.75
2443,06-02-2015 10:33,21.29,21.1,464,824
2444,06-02-2015 10:34,21.29,21.2,459,827.5
2445,06-02-2015 10:34,21.29,21.236,468.2,843.5
2446,06-02-2015 10:36,21.365,21.17,474,845.6
2447,06-02-2015 10:37,21.39,20.79,492.3333333,837.3333333
2448,06-02-2015 10:38,21.32333333,21.06666667,474,825.6666667
2449,06-02-2015 10:38,21.39,20.97,480.25,831.75
2450,06-02-2015 10:40,21.4725,21.0475,504,832.25
2451,06-02-2015 10:40,21.5,21.1,539.5,843
2452,06-02-2015 10:41,21.5,20.725,509,839
2453,06-02-2015 10:43,21.5,20.84,528.5,832.5
2454,06-02-2015 10:44,21.6,21.0225,499,840
2455,06-02-2015 10:45,21.65,20.9175,497.75,850
2456,06-02-2015 10:46,21.675,21.1,500.25,853.75
2457,06-02-2015 10:46,21.7,21,489,852
2458,06-02-2015 10:47,21.7,20.9725,490.25,856.25
2459,06-02-2015 10:49,21.7,20.945,494,854.5
2460,06-02-2015 10:50,21.7,20.89,485.6666667,854
2461,06-02-2015 10:51,21.7,20.815,481.5,850.75
2462,06-02-2015 10:52,21.7,20.8925,484,844.5
2463,06-02-2015 10:53,21.7,21.075,482.75,850.75
2464,06-02-2015 10:53,21.73,20.89,477.3333333,861
2465,06-02-2015 10:54,21.73,20.93,477.3333333,865
2466,06-02-2015 10:56,21.7675,20.795,485.25,860.75
2467,06-02-2015 10:57,21.754,20.896,485.25,853.25
2468,06-02-2015 10:58,21.73,20.7,482.75,849.75
2469,06-02-2015 10:59,21.79,20.945,464,844.5
2470,06-02-2015 10:59,21.7225,20.87,479,846.75
2471,06-02-2015 11:00,21.745,20.7225,476.75,852.5
2472,06-02-2015 11:02,21.7,20.79,476,851
2473,06-02-2015 11:03,21.7,20.7675,480,854.75
2474,06-02-2015 11:04,21.73,20.73,479,852.6666667
2475,06-02-2015 11:05,21.7225,20.7,479,848.25
2476,06-02-2015 11:06,21.7225,20.7,485.25,848
2477,06-02-2015 11:06,21.7,20.6,489,846
2478,06-02-2015 11:08,21.7,20.745,489,844.5
2479,06-02-2015 11:09,21.7675,20.7925,471.5,846.75
2480,06-02-2015 11:10,21.76,20.73,471,849
2481,06-02-2015 11:10,21.79,20.55,487.75,837
2482,06-02-2015 11:12,21.79,20.5,467.6666667,830.3333333
2483,06-02-2015 11:12,21.79,20.65,469.25,829.5
2484,06-02-2015 11:13,21.73,20.56666667,462.3333333,830.6666667
2485,06-02-2015 11:15,21.79,20.6,462.75,834.25
2486,06-02-2015 11:16,21.79,20.6225,462.75,833.5
2487,06-02-2015 11:17,21.79,20.5,472.3333333,827.6666667
2488,06-02-2015 11:18,21.79,20.678,485,821.25
2489,06-02-2015 11:19,21.745,20.5,479,822.3333333
2490,06-02-2015 11:19,21.745,20.6,471.5,821.75
2491,06-02-2015 11:21,21.7,20.66666667,464,826
2492,06-02-2015 11:22,21.7225,20.65,475.25,829.5
2493,06-02-2015 11:23,21.7,20.6,479,832
2494,06-02-2015 11:23,21.7,20.6,464,823
2495,06-02-2015 11:25,21.7,20.6,469,824
2496,06-02-2015 11:25,21.7,20.6,467.75,825.25
2497,06-02-2015 11:26,21.7,20.625,481.5,830.75
2498,06-02-2015 11:28,21.7,20.5,479,831
2499,06-02-2015 11:29,21.7225,20.6,479,826
2500,06-02-2015 11:30,21.76,20.53333333,490.6666667,818.3333333
2501,06-02-2015 11:31,21.7225,20.525,502.75,815.75
2502,06-02-2015 11:31,21.7225,20.5,490.25,816
2503,06-02-2015 11:32,21.7,20.5,479,813.25
2504,06-02-2015 11:34,21.7,20.39,474,806
2505,06-02-2015 11:35,21.7,20.525,492.75,804.5
2506,06-02-2015 11:36,21.7,20.46,507,801
2507,06-02-2015 11:37,21.7,20.575,484,796
2508,06-02-2015 11:38,21.7,20.4425,467.75,801
2509,06-02-2015 11:38,21.7,20.39,464,803
2510,06-02-2015 11:39,21.7,20.39,469,795.6666667
2511,06-02-2015 11:41,21.7,20.4175,464,794
2512,06-02-2015 11:42,21.7,20.5,471,787
2513,06-02-2015 11:43,21.7,20.39,462.75,787
2514,06-02-2015 11:44,21.7,20.39,481.5,788
2515,06-02-2015 11:44,21.7,20.39,479,786.5
2516,06-02-2015 11:45,21.7,20.39,469.25,788.25
2517,06-02-2015 11:47,21.7,20.39,469,788.3333333
2518,06-02-2015 11:48,21.7,20.39,469,781
2519,06-02-2015 11:49,21.65,20.365,457.75,788.75
2520,06-02-2015 11:50,21.63333333,20.32333333,460.6666667,790.6666667
2521,06-02-2015 11:51,21.65,20.34,465.5,789.5
2522,06-02-2015 11:51,21.7,20.39,474.3333333,794.3333333
2523,06-02-2015 11:53,21.675,20.4175,477.75,792.5
2524,06-02-2015 11:54,21.65,20.2475,487.75,789.5
2525,06-02-2015 11:55,21.7,20.53333333,492.3333333,785.5
2526,06-02-2015 11:55,21.7,20.4725,490.25,792.6
2527,06-02-2015 11:57,21.7,20.42666667,484,800
2528,06-02-2015 11:57,21.7,20.46333333,480.6666667,795
2529,06-02-2015 11:58,21.7,20.32,491.5,795.75
2530,06-02-2015 12:00,21.675,20.4175,501.5,802
2531,06-02-2015 12:01,21.7,20.39,494,803
2532,06-02-2015 12:02,21.7,20.39,494,796.25
2533,06-02-2015 12:03,21.7,20.39,479,806.6666667
2534,06-02-2015 12:04,21.7,20.39333333,506,805.6666667
2535,06-02-2015 12:04,21.7,20.29,514,803
2536,06-02-2015 12:06,21.7,20.4175,513.75,800.25
2537,06-02-2015 12:07,21.7,20.39,514,793
2538,06-02-2015 12:08,21.7,20.39,494,791
2539,06-02-2015 12:08,21.7,20.5,514,800.5
2540,06-02-2015 12:10,21.7,20.42666667,507.3333333,808
2541,06-02-2015 12:10,21.7,20.39,567.5,805.5
2542,06-02-2015 12:11,21.7,20.39,512.75,804
2543,06-02-2015 12:13,21.7,20.34,528.5,798.5
2544,06-02-2015 12:14,21.7225,20.315,541.5,806.25
2545,06-02-2015 12:15,21.7,20.2475,533.75,802.5
2546,06-02-2015 12:16,21.73,20.29333333,504,794.3333333
2547,06-02-2015 12:16,21.79,20.3425,494,800.25
2548,06-02-2015 12:17,21.7675,20.3175,496.5,806
2549,06-02-2015 12:19,21.79,20.245,496.5,804.5
2550,06-02-2015 12:20,21.79,20.295,504,801
2551,06-02-2015 12:21,21.79,20.295,489,801.5
2552,06-02-2015 12:22,21.79,20.2675,489,805
2553,06-02-2015 12:23,21.79,20.23,518.6666667,802.3333333
2554,06-02-2015 12:23,21.76,20.26,489,800.6666667
2555,06-02-2015 12:24,21.79,20.2925,486.5,799.5
2556,06-02-2015 12:26,21.79,20.245,471.5,806
2557,06-02-2015 12:27,21.73,20.35666667,474,812.6666667
2558,06-02-2015 12:28,21.745,20.34,484,816.5
2559,06-02-2015 12:29,21.76,20.39,479,820.3333333
2560,06-02-2015 12:29,21.7675,20.545,479,817.5
2561,06-02-2015 12:30,21.79,20.39,479,811.3333333
2562,06-02-2015 12:32,21.745,20.39,484,820.75
2563,06-02-2015 12:33,21.745,20.4725,486.5,815.5
2564,06-02-2015 12:34,21.745,20.445,499,821
2565,06-02-2015 12:35,21.745,20.4425,511.5,821.5
2566,06-02-2015 12:36,21.7,20.495,521.5,813
2567,06-02-2015 12:36,21.73,20.35666667,504,801.6666667
2568,06-02-2015 12:38,21.73,20.29,489,799
2569,06-02-2015 12:39,21.7,20.35666667,500.6666667,799.6666667
2570,06-02-2015 12:40,21.7,20.2675,511,797.25
2571,06-02-2015 12:40,21.7,20.2225,500.25,789.75
2572,06-02-2015 12:42,21.7,20.2,494,780.25
2573,06-02-2015 12:42,21.7,20.16666667,497.3333333,782.3333333
2574,06-02-2015 12:43,21.7,20.1,495.6666667,779.3333333
2575,06-02-2015 12:45,21.7,20.14,492,773.5
2576,06-02-2015 12:46,21.7,20.15,509,771.6666667
2577,06-02-2015 12:47,21.7,20,509,769
2578,06-02-2015 12:48,21.7,20,495.25,763
2579,06-02-2015 12:49,21.7,20,499,760
2580,06-02-2015 12:49,21.7,20.1,489,752
2581,06-02-2015 12:51,21.7,20.125,481.25,757.5
2582,06-02-2015 12:52,21.7,20.025,489,759
2583,06-02-2015 12:53,21.7,20,377.75,757.75
2584,06-02-2015 12:53,21.7,20.075,44,754.75
2585,06-02-2015 12:55,21.7,20.075,60.25,755
2586,06-02-2015 12:55,21.65,20.05,60.75,753.5
2587,06-02-2015 12:56,21.65,20.05,57,760
2588,06-02-2015 12:58,21.6,20,67,758
2589,06-02-2015 12:59,21.6,20,66.5,751.75
2590,06-02-2015 13:00,21.6,20,53,739.25
2591,06-02-2015 13:01,21.53333333,19.96333333,58.33333333,732
2592,06-02-2015 13:01,21.55,20,61.5,733
2593,06-02-2015 13:02,21.525,20,48.5,723.5
2594,06-02-2015 13:04,21.5,19.9725,62.5,720.25
2595,06-02-2015 13:05,21.5,20,68.75,719.25
2596,06-02-2015 13:06,21.5,19.9725,47,714.3333333
2597,06-02-2015 13:07,21.4725,19.945,54.5,713.4
2598,06-02-2015 13:08,21.445,19.89,50,708
2599,06-02-2015 13:08,21.39,19.89,50,708.5
2600,06-02-2015 13:09,21.39,19.89,52.33333333,701
2601,06-02-2015 13:11,21.39,19.89,57,692.5
2602,06-02-2015 13:12,21.39,19.89,81.25,688.75
2603,06-02-2015 13:13,21.39,19.69666667,50,689.6666667
2604,06-02-2015 13:14,21.34,19.7675,51.75,676.25
2605,06-02-2015 13:14,21.29,19.72666667,58.33333333,671.3333333
2606,06-02-2015 13:15,21.29,19.66666667,131.3333333,665.3333333
2607,06-02-2015 13:17,21.29,19.745,293.5,662.25
2608,06-02-2015 13:18,21.29,19.7,440,660
2609,06-02-2015 13:19,21.29,19.625,483.75,662.5
2610,06-02-2015 13:20,21.29,19.575,492.75,658.75
2611,06-02-2015 13:21,21.29,19.6,499,659.25
2612,06-02-2015 13:21,21.29,19.55,489,652
2613,06-02-2015 13:23,21.29,19.6,479,653.5
2614,06-02-2015 13:24,21.29,19.55,486.5,658.5
2615,06-02-2015 13:25,21.29,19.4175,489,656
2616,06-02-2015 13:25,21.29,19.525,490.25,652.5
2617,06-02-2015 13:27,21.29,19.6,486.5,658.5
2618,06-02-2015 13:27,21.39,19.5,495,665.25
2619,06-02-2015 13:28,21.39,19.5,480.6666667,660
2620,06-02-2015 13:30,21.39,19.5,485.25,663.25
2621,06-02-2015 13:31,21.445,19.5,494,665
2622,06-02-2015 13:32,21.5,19.5,500.6666667,668.6666667
2623,06-02-2015 13:33,21.5,19.4725,508.5,667
2624,06-02-2015 13:34,21.5,19.445,508.5,664
2625,06-02-2015 13:34,21.5,19.4175,500.25,655.25
2626,06-02-2015 13:36,21.5,19.4725,507.5,655.5
2627,06-02-2015 13:37,21.5,19.445,516.5,659
2628,06-02-2015 13:38,21.5,19.365,536.5,656.25
2629,06-02-2015 13:38,21.5,19.39,514,659.5
2630,06-02-2015 13:40,21.5,19.29,516.25,654
2631,06-02-2015 13:40,21.5,19.315,546,647
2632,06-02-2015 13:41,21.5,19.39,573,652.6666667
2633,06-02-2015 13:43,21.55,19.34,560.75,663.75
2634,06-02-2015 13:44,21.6,19.35666667,524,652
2635,06-02-2015 13:45,21.6,19.29,537,653
2636,06-02-2015 13:46,21.625,19.2225,548.75,649.5
2637,06-02-2015 13:46,21.7,19.34,541.5,640
2638,06-02-2015 13:47,21.64,19.31,549.4,645.5
2639,06-02-2015 13:49,21.7,19.16666667,509,646
2640,06-02-2015 13:50,21.675,19.125,523.75,637.25
2641,06-02-2015 13:51,21.7,19.12,559.5,632.25
2642,06-02-2015 13:52,21.63333333,19.03,549.25,623.25
2643,06-02-2015 13:53,21.66666667,19.2,525.3333333,624
2644,06-02-2015 13:53,21.7,19.2,535.5,633.5
2645,06-02-2015 13:54,21.7,19.075,545.5,634.25
2646,06-02-2015 13:56,21.7,19.1,551,626
2647,06-02-2015 13:57,21.7225,19.1,586,629
2648,06-02-2015 13:58,21.745,19.05,581.75,626.75
2649,06-02-2015 13:59,21.76,19.06666667,557.6666667,626.6666667
2650,06-02-2015 13:59,21.79,18.99333333,571,631
2651,06-02-2015 14:00,21.79,19.05,555.5,629.75
2652,06-02-2015 14:02,21.7675,19,525.25,625
2653,06-02-2015 14:03,21.7675,19,543.75,626
2654,06-02-2015 14:04,21.79,19,563.5,627
2655,06-02-2015 14:05,21.79,19,551.6666667,630.6666667
2656,06-02-2015 14:06,21.79,19.15,531,639.25
2657,06-02-2015 14:06,21.76,19.03333333,553.3333333,642.3333333
2658,06-02-2015 14:08,21.79,19.05,531.5,637
2659,06-02-2015 14:09,21.79,19.1,546.5,654.5
2660,06-02-2015 14:10,21.79,19.2,524,658.5
2661,06-02-2015 14:10,21.79,19.2,509,669
2662,06-02-2015 14:12,21.82333333,19.23,537.6666667,673
2663,06-02-2015 14:12,21.89,19.32333333,524,680
2664,06-02-2015 14:13,21.815,19.3675,543.25,683.5
2665,06-02-2015 14:15,21.89,19.5,534.6666667,688.3333333
2666,06-02-2015 14:16,21.89,19.55,526,709.75
2667,06-02-2015 14:17,21.89,19.675,522,717.75
2668,06-02-2015 14:18,21.89,19.5,549.5,717
2669,06-02-2015 14:19,21.89,19.6,547.75,720.5
2670,06-02-2015 14:19,21.89,19.76,552.3333333,731
2671,06-02-2015 14:21,21.945,19.79,551,735.5
2672,06-02-2015 14:22,22,19.79,538.3333333,735.6666667
2673,06-02-2015 14:23,22,19.7175,555.25,733.25
2674,06-02-2015 14:23,22,19.7675,570,724.75
2675,06-02-2015 14:25,22,19.84,570,729
2676,06-02-2015 14:25,22,19.87,535.5,738
2677,06-02-2015 14:26,22,20,559.3333333,756.3333333
2678,06-02-2015 14:28,22,20,566,763.75
2679,06-02-2015 14:29,22.05,20.05,557.25,773.75
2680,06-02-2015 14:30,22.06666667,20.06666667,562,766
2681,06-02-2015 14:31,22.1,20.075,566.25,760
2682,06-02-2015 14:31,22.1,20.13333333,567.6666667,767
2683,06-02-2015 14:32,22.1,20.1975,562,768.5
2684,06-02-2015 14:34,22.1,20.1,562,767.5
2685,06-02-2015 14:35,22.1,20.13333333,554.3333333,767.6666667
2686,06-02-2015 14:36,22.125,20.3175,556.75,769.25
2687,06-02-2015 14:37,22.15,20.5,555,790
2688,06-02-2015 14:38,22.16666667,20.46333333,543.6666667,799.6666667
2689,06-02-2015 14:38,22.2,20.5,547,803.75
